File Name,Frame,Timestamp,Focus,Cognitive Demand,Engagement,Memory
Hugo_Sanchez,3399,00:02:21.583,40.8,48.4,49.7,78.2
Hugo_Sanchez,3400,00:02:21.625,41.2,48.2,49.7,78.2
Hugo_Sanchez,3401,00:02:21.666,41.4,48.5,49.7,78.2
Hugo_Sanchez,3402,00:02:21.708,41.3,48.3,49.6,78.3
Hugo_Sanchez,3403,00:02:21.750,41.0,48.3,49.6,78.3
Hugo_Sanchez,3404,00:02:21.791,41.2,48.1,49.5,78.2
Hugo_Sanchez,3405,00:02:21.833,42.5,48.5,49.4,78.2
Hugo_Sanchez,3406,00:02:21.875,45.5,48.1,49.3,78.2
Hugo_Sanchez,3407,00:02:21.916,50.7,48.1,49.2,78.2
Hugo_Sanchez,3408,00:02:21.958,54.3,47.9,49.1,78.2
Hugo_Sanchez,3409,00:02:22.000,54.9,48.4,48.9,78.2
Hugo_Sanchez,3410,00:02:22.041,57.3,48.2,48.8,78.2
Hugo_Sanchez,3411,00:02:22.083,58.5,48.2,48.8,78.2
Hugo_Sanchez,3412,00:02:22.125,56.3,48.2,48.7,78.2
Hugo_Sanchez,3413,00:02:22.166,52.2,48.6,48.7,78.2
Hugo_Sanchez,3414,00:02:22.208,48.0,48.5,48.7,78.2
Hugo_Sanchez,3415,00:02:22.250,45.1,48.5,48.7,78.2
Hugo_Sanchez,3416,00:02:22.291,43.4,48.4,48.7,78.2
Hugo_Sanchez,3417,00:02:22.333,42.5,48.7,48.8,78.2
Hugo_Sanchez,3418,00:02:22.375,41.9,48.6,48.8,78.2
Hugo_Sanchez,3419,00:02:22.416,41.5,48.6,48.8,78.2
Hugo_Sanchez,3420,00:02:22.458,41.1,48.5,48.7,78.1
Hugo_Sanchez,3421,00:02:22.500,40.8,48.7,48.7,78.0
Hugo_Sanchez,3422,00:02:22.541,40.6,48.2,48.6,77.9
Hugo_Sanchez,3423,00:02:22.583,40.5,48.1,48.5,77.6
Hugo_Sanchez,3424,00:02:22.625,40.6,47.9,48.5,77.3
Hugo_Sanchez,3425,00:02:22.666,40.8,48.2,48.5,76.9
Hugo_Sanchez,3426,00:02:22.708,41.0,47.8,48.6,76.5
Hugo_Sanchez,3427,00:02:22.750,41.3,47.6,48.7,76.1
Hugo_Sanchez,3428,00:02:22.791,41.8,47.2,48.9,75.7
Hugo_Sanchez,3429,00:02:22.833,43.2,47.3,49.2,75.3
Hugo_Sanchez,3430,00:02:22.875,46.1,46.5,49.6,75.1
Hugo_Sanchez,3431,00:02:22.916,50.8,45.6,49.9,74.9
Hugo_Sanchez,3432,00:02:22.958,54.6,44.2,50.3,74.9
Hugo_Sanchez,3433,00:02:23.000,56.6,43.4,50.7,74.9
Hugo_Sanchez,3434,00:02:23.041,59.5,42.6,51.0,75.0
Hugo_Sanchez,3435,00:02:23.083,60.6,42.4,51.2,75.1
Hugo_Sanchez,3436,00:02:23.125,58.8,42.3,51.5,75.3
Hugo_Sanchez,3437,00:02:23.166,55.3,43.6,51.7,75.4
Hugo_Sanchez,3438,00:02:23.208,51.8,44.1,51.9,75.5
Hugo_Sanchez,3439,00:02:23.250,49.3,44.5,52.0,75.6
Hugo_Sanchez,3440,00:02:23.291,47.9,44.4,52.1,75.6
Hugo_Sanchez,3441,00:02:23.333,47.4,45.0,52.1,75.6
Hugo_Sanchez,3442,00:02:23.375,47.3,44.9,52.1,75.5
Hugo_Sanchez,3443,00:02:23.416,47.5,45.0,51.9,75.2
Hugo_Sanchez,3444,00:02:23.458,47.7,44.8,51.5,74.7
Hugo_Sanchez,3445,00:02:23.500,47.6,45.1,51.0,73.8
Hugo_Sanchez,3446,00:02:23.541,47.0,44.7,50.4,72.3
Hugo_Sanchez,3447,00:02:23.583,45.7,44.7,49.8,70.1
Hugo_Sanchez,3448,00:02:23.625,43.7,44.6,49.0,67.2
Hugo_Sanchez,3449,00:02:23.666,41.4,45.1,48.1,63.6
Hugo_Sanchez,3450,00:02:23.708,39.3,45.4,47.2,59.4
Hugo_Sanchez,3451,00:02:23.750,38.0,46.0,46.1,55.0
Hugo_Sanchez,3452,00:02:23.791,37.9,46.2,45.0,50.6
Hugo_Sanchez,3453,00:02:23.833,38.8,26.7,43.7,46.5
Hugo_Sanchez,3454,00:02:23.875,40.9,27.4,42.2,43.0
Hugo_Sanchez,3455,00:02:23.916,43.4,27.5,40.6,40.1
Hugo_Sanchez,3456,00:02:23.958,48.7,27.6,38.9,38.1
Hugo_Sanchez,3457,00:02:24.000,58.1,27.5,37.2,36.8
Hugo_Sanchez,3458,00:02:24.041,58.6,28.0,35.5,36.0
Hugo_Sanchez,3459,00:02:24.083,56.0,28.2,33.9,35.8
Hugo_Sanchez,3460,00:02:24.125,52.3,28.4,32.4,35.9
Hugo_Sanchez,3461,00:02:24.166,48.7,28.5,31.1,36.2
Hugo_Sanchez,3462,00:02:24.208,45.3,29.1,30.0,36.6
Hugo_Sanchez,3463,00:02:24.250,43.7,30.3,29.1,37.0
Hugo_Sanchez,3464,00:02:24.291,44.2,31.2,28.3,37.3
Hugo_Sanchez,3465,00:02:24.333,45.7,31.6,27.7,37.5
Hugo_Sanchez,3466,00:02:24.375,47.8,31.7,27.3,37.5
Hugo_Sanchez,3467,00:02:24.416,49.7,32.3,27.0,37.2
Hugo_Sanchez,3468,00:02:24.458,50.7,32.3,26.9,36.8
Hugo_Sanchez,3469,00:02:24.500,51.0,32.4,27.0,36.1
Hugo_Sanchez,3470,00:02:24.541,50.7,32.5,27.2,35.4
Hugo_Sanchez,3471,00:02:24.583,50.6,32.7,27.5,34.6
Hugo_Sanchez,3472,00:02:24.625,52.7,33.1,27.9,33.9
Hugo_Sanchez,3473,00:02:24.666,59.0,33.0,28.3,33.2
Hugo_Sanchez,3474,00:02:24.708,67.0,33.5,28.6,32.7
Hugo_Sanchez,3475,00:02:24.750,73.0,33.5,28.9,32.4
Hugo_Sanchez,3476,00:02:24.791,76.8,33.5,28.9,32.4
Hugo_Sanchez,3477,00:02:24.833,79.4,33.3,29.0,32.6
Hugo_Sanchez,3478,00:02:24.875,80.9,33.5,28.9,33.1
Hugo_Sanchez,3479,00:02:24.916,80.2,34.0,28.9,33.8
Hugo_Sanchez,3480,00:02:24.958,74.2,34.0,28.9,34.8
Hugo_Sanchez,3481,00:02:25.000,64.0,34.8,29.0,35.9
Hugo_Sanchez,3482,00:02:25.041,62.2,35.0,29.2,37.0
Hugo_Sanchez,3483,00:02:25.083,62.2,34.4,29.5,37.9
Hugo_Sanchez,3484,00:02:25.125,63.3,34.6,29.9,38.7
Hugo_Sanchez,3485,00:02:25.166,63.9,34.6,30.2,39.2
Hugo_Sanchez,3486,00:02:25.208,63.1,34.7,30.6,39.4
Hugo_Sanchez,3487,00:02:25.250,61.1,35.1,30.9,39.3
Hugo_Sanchez,3488,00:02:25.291,58.8,35.4,31.1,39.0
Hugo_Sanchez,3489,00:02:25.333,56.4,35.9,31.3,38.5
Hugo_Sanchez,3490,00:02:25.375,54.2,35.9,31.4,37.9
Hugo_Sanchez,3491,00:02:25.416,52.4,35.8,31.4,37.4
Hugo_Sanchez,3492,00:02:25.458,50.8,36.3,31.4,36.9
Hugo_Sanchez,3493,00:02:25.500,49.3,36.1,31.4,36.5
Hugo_Sanchez,3494,00:02:25.541,47.9,36.0,31.4,36.3
Hugo_Sanchez,3495,00:02:25.583,46.3,36.1,31.4,36.2
Hugo_Sanchez,3496,00:02:25.625,44.8,36.5,31.2,36.3
Hugo_Sanchez,3497,00:02:25.666,43.5,36.3,31.0,36.4
Hugo_Sanchez,3498,00:02:25.708,42.0,36.9,30.7,36.5
Hugo_Sanchez,3499,00:02:25.750,41.4,36.9,30.3,36.6
Hugo_Sanchez,3500,00:02:25.791,43.0,37.1,29.8,36.6
Hugo_Sanchez,3501,00:02:25.833,45.0,37.3,29.4,36.5
Hugo_Sanchez,3502,00:02:25.875,46.8,37.7,29.0,36.3
Hugo_Sanchez,3503,00:02:25.916,46.8,38.3,28.6,35.9
Hugo_Sanchez,3504,00:02:25.958,41.3,38.3,28.5,35.4
Hugo_Sanchez,3505,00:02:26.000,32.3,38.1,28.4,34.8
Hugo_Sanchez,3506,00:02:26.041,28.3,38.3,28.5,34.2
Hugo_Sanchez,3507,00:02:26.083,24.9,38.0,28.7,33.7
Hugo_Sanchez,3508,00:02:26.125,21.3,38.4,28.8,33.2
Hugo_Sanchez,3509,00:02:26.166,19.7,38.4,29.0,32.9
Hugo_Sanchez,3510,00:02:26.208,20.9,38.9,29.0,32.7
Hugo_Sanchez,3511,00:02:26.250,25.6,38.8,28.9,32.6
Hugo_Sanchez,3512,00:02:26.291,30.9,39.2,28.7,32.8
Hugo_Sanchez,3513,00:02:26.333,34.5,39.4,28.3,33.0
Hugo_Sanchez,3514,00:02:26.375,36.1,39.5,27.7,33.4
Hugo_Sanchez,3515,00:02:26.416,35.7,40.2,27.1,33.8
Hugo_Sanchez,3516,00:02:26.458,33.0,40.2,26.4,34.4
Hugo_Sanchez,3517,00:02:26.500,29.5,39.4,25.7,35.0
Hugo_Sanchez,3518,00:02:26.541,28.8,39.3,25.1,35.7
Hugo_Sanchez,3519,00:02:26.583,30.8,39.0,24.7,36.4
Hugo_Sanchez,3520,00:02:26.625,32.1,38.9,24.4,37.1
Hugo_Sanchez,3521,00:02:26.666,32.5,38.6,24.2,37.6
Hugo_Sanchez,3522,00:02:26.708,32.4,35.1,24.1,38.0
Hugo_Sanchez,3523,00:02:26.750,31.8,34.9,24.0,38.3
Hugo_Sanchez,3524,00:02:26.791,30.8,34.8,23.8,38.5
Hugo_Sanchez,3525,00:02:26.833,30.1,34.4,23.4,38.5
Hugo_Sanchez,3526,00:02:26.875,30.5,34.4,23.0,38.4
Hugo_Sanchez,3527,00:02:26.916,30.2,34.9,22.4,38.3
Hugo_Sanchez,3528,00:02:26.958,24.9,34.9,21.9,38.1
Hugo_Sanchez,3529,00:02:27.000,17.1,34.2,21.4,38.0
Hugo_Sanchez,3530,00:02:27.041,14.3,34.9,21.2,37.8
Hugo_Sanchez,3531,00:02:27.083,12.8,34.8,21.2,37.7
Hugo_Sanchez,3532,00:02:27.125,12.5,34.7,21.6,37.6
Hugo_Sanchez,3533,00:02:27.166,13.2,34.7,22.4,37.5
Hugo_Sanchez,3534,00:02:27.208,14.3,34.7,23.4,37.5
Hugo_Sanchez,3535,00:02:27.250,15.9,33.7,24.8,37.6
Hugo_Sanchez,3536,00:02:27.291,18.0,33.7,26.4,38.0
Hugo_Sanchez,3537,00:02:27.333,22.6,33.6,28.2,38.7
Hugo_Sanchez,3538,00:02:27.375,30.7,33.7,30.2,40.0
Hugo_Sanchez,3539,00:02:27.416,39.9,33.5,32.4,41.9
Hugo_Sanchez,3540,00:02:27.458,47.5,33.5,34.7,44.6
Hugo_Sanchez,3541,00:02:27.500,51.4,33.2,37.1,48.1
Hugo_Sanchez,3542,00:02:27.541,50.6,33.3,39.5,52.1
Hugo_Sanchez,3543,00:02:27.583,44.3,33.0,41.9,56.4
Hugo_Sanchez,3544,00:02:27.625,33.9,46.3,44.1,60.8
Hugo_Sanchez,3545,00:02:27.666,29.6,46.3,46.0,64.8
Hugo_Sanchez,3546,00:02:27.708,36.5,46.2,47.5,68.3
Hugo_Sanchez,3547,00:02:27.750,42.3,46.3,48.7,71.2
Hugo_Sanchez,3548,00:02:27.791,45.0,46.3,49.5,73.2
Hugo_Sanchez,3549,00:02:27.833,46.3,46.7,50.0,74.7
Hugo_Sanchez,3550,00:02:27.875,48.7,46.7,50.3,75.5
Hugo_Sanchez,3551,00:02:27.916,53.1,46.8,50.4,76.0
Hugo_Sanchez,3552,00:02:27.958,56.1,46.7,50.4,76.2
Hugo_Sanchez,3553,00:02:28.000,55.7,47.1,50.3,76.2
Hugo_Sanchez,3554,00:02:28.041,57.9,46.9,50.3,76.1
Hugo_Sanchez,3555,00:02:28.083,59.2,47.0,50.2,76.0
Hugo_Sanchez,3556,00:02:28.125,57.2,47.0,50.2,75.8
Hugo_Sanchez,3557,00:02:28.166,53.0,47.5,50.2,75.7
Hugo_Sanchez,3558,00:02:28.208,48.5,47.5,50.3,75.6
Hugo_Sanchez,3559,00:02:28.250,45.3,47.5,50.3,75.5
Hugo_Sanchez,3560,00:02:28.291,43.7,47.5,50.3,75.4
Hugo_Sanchez,3561,00:02:28.333,43.3,47.9,50.4,75.4
Hugo_Sanchez,3562,00:02:28.375,43.5,47.7,50.4,75.4
Hugo_Sanchez,3563,00:02:28.416,44.1,47.8,50.4,75.4
Hugo_Sanchez,3564,00:02:28.458,44.8,47.8,50.4,75.4
Hugo_Sanchez,3565,00:02:28.500,45.5,48.2,50.4,75.4
Hugo_Sanchez,3566,00:02:28.541,46.1,48.1,50.4,75.4
Hugo_Sanchez,3567,00:02:28.583,46.5,48.1,50.3,75.3
Hugo_Sanchez,3568,00:02:28.625,46.7,48.0,50.3,75.3
Hugo_Sanchez,3569,00:02:28.666,46.5,48.4,50.3,75.3
Hugo_Sanchez,3570,00:02:28.708,45.7,48.4,50.2,75.4
Hugo_Sanchez,3571,00:02:28.750,44.7,48.4,50.1,75.4
Hugo_Sanchez,3572,00:02:28.791,44.1,48.5,50.1,75.4
Hugo_Sanchez,3573,00:02:28.833,44.8,48.7,50.0,75.4
Hugo_Sanchez,3574,00:02:28.875,47.5,48.7,49.9,75.4
Hugo_Sanchez,3575,00:02:28.916,53.1,48.7,49.9,75.4
Hugo_Sanchez,3576,00:02:28.958,57.2,48.7,49.8,75.3
Hugo_Sanchez,3577,00:02:29.000,58.1,48.9,49.7,75.3
Hugo_Sanchez,3578,00:02:29.041,60.7,48.8,49.7,75.2
Hugo_Sanchez,3579,00:02:29.083,61.5,48.8,49.6,75.1
Hugo_Sanchez,3580,00:02:29.125,58.7,48.8,49.5,75.0
Hugo_Sanchez,3581,00:02:29.166,53.4,49.0,49.4,74.9
Hugo_Sanchez,3582,00:02:29.208,48.1,48.9,49.3,74.8
Hugo_Sanchez,3583,00:02:29.250,44.7,48.8,49.2,74.8
Hugo_Sanchez,3584,00:02:29.291,43.0,48.7,49.1,74.8
Hugo_Sanchez,3585,00:02:29.333,42.4,48.9,49.0,74.9
Hugo_Sanchez,3586,00:02:29.375,42.5,48.8,49.0,75.0
Hugo_Sanchez,3587,00:02:29.416,42.8,48.8,48.9,75.1
Hugo_Sanchez,3588,00:02:29.458,43.1,48.7,48.8,75.2
Hugo_Sanchez,3589,00:02:29.500,43.4,48.9,48.7,75.4
Hugo_Sanchez,3590,00:02:29.541,43.8,48.6,48.6,75.5
Hugo_Sanchez,3591,00:02:29.583,44.4,48.6,48.6,75.6
Hugo_Sanchez,3592,00:02:29.625,44.9,48.5,48.5,75.6
Hugo_Sanchez,3593,00:02:29.666,45.4,48.6,48.5,75.6
Hugo_Sanchez,3594,00:02:29.708,45.3,48.3,48.5,75.5
Hugo_Sanchez,3595,00:02:29.750,44.9,48.3,48.4,75.3
Hugo_Sanchez,3596,00:02:29.791,44.6,48.0,48.2,74.8
Hugo_Sanchez,3597,00:02:29.833,45.3,48.3,47.9,74.0
Hugo_Sanchez,3598,00:02:29.875,48.2,48.1,47.3,72.7
Hugo_Sanchez,3599,00:02:29.916,54.2,48.1,46.3,70.8
Hugo_Sanchez,3600,00:02:29.958,61.4,48.2,45.0,68.3
Hugo_Sanchez,3601,00:02:30.000,67.6,47.7,43.3,65.2
Hugo_Sanchez,3602,00:02:30.041,67.9,47.4,41.3,61.8
Hugo_Sanchez,3603,00:02:30.083,66.8,47.3,39.1,58.2
Hugo_Sanchez,3604,00:02:30.125,63.8,47.3,36.8,54.7
Hugo_Sanchez,3605,00:02:30.166,58.6,35.0,34.6,51.5
Hugo_Sanchez,3606,00:02:30.208,50.7,35.5,32.8,48.9
Hugo_Sanchez,3607,00:02:30.250,42.5,35.5,31.4,46.8
Hugo_Sanchez,3608,00:02:30.291,41.2,35.3,30.4,45.2
Hugo_Sanchez,3609,00:02:30.333,47.8,34.7,30.0,44.2
Hugo_Sanchez,3610,00:02:30.375,53.6,35.3,30.0,43.5
Hugo_Sanchez,3611,00:02:30.416,57.4,35.7,30.3,43.2
Hugo_Sanchez,3612,00:02:30.458,60.5,35.7,30.8,43.0
Hugo_Sanchez,3613,00:02:30.500,62.8,36.1,31.4,43.1
Hugo_Sanchez,3614,00:02:30.541,63.4,36.0,32.0,43.3
Hugo_Sanchez,3615,00:02:30.583,62.0,36.0,32.6,43.6
Hugo_Sanchez,3616,00:02:30.625,59.4,36.0,33.2,44.0
Hugo_Sanchez,3617,00:02:30.666,56.2,36.1,33.7,44.4
Hugo_Sanchez,3618,00:02:30.708,53.1,36.1,34.2,44.9
Hugo_Sanchez,3619,00:02:30.750,51.0,36.4,34.8,45.3
Hugo_Sanchez,3620,00:02:30.791,50.1,36.7,35.4,45.8
Hugo_Sanchez,3621,00:02:30.833,49.7,36.8,36.0,46.2
Hugo_Sanchez,3622,00:02:30.875,50.1,36.8,36.5,46.5
Hugo_Sanchez,3623,00:02:30.916,51.4,37.1,36.9,46.8
Hugo_Sanchez,3624,00:02:30.958,51.1,37.0,37.2,46.9
Hugo_Sanchez,3625,00:02:31.000,48.5,37.7,37.3,46.9
Hugo_Sanchez,3626,00:02:31.041,49.0,37.7,37.1,46.8
Hugo_Sanchez,3627,00:02:31.083,50.1,37.7,36.9,46.4
Hugo_Sanchez,3628,00:02:31.125,50.6,37.9,36.5,45.8
Hugo_Sanchez,3629,00:02:31.166,49.5,37.2,36.0,45.0
Hugo_Sanchez,3630,00:02:31.208,47.4,34.7,35.5,44.0
Hugo_Sanchez,3631,00:02:31.250,45.5,34.7,35.0,43.0
Hugo_Sanchez,3632,00:02:31.291,44.4,32.9,34.5,42.0
Hugo_Sanchez,3633,00:02:31.333,44.6,25.9,34.1,41.0
Hugo_Sanchez,3634,00:02:31.375,46.3,26.4,33.8,40.1
Hugo_Sanchez,3635,00:02:31.416,49.1,26.0,33.4,39.2
Hugo_Sanchez,3636,00:02:31.458,52.6,26.1,32.9,38.4
Hugo_Sanchez,3637,00:02:31.500,56.1,24.6,32.3,37.6
Hugo_Sanchez,3638,00:02:31.541,58.9,24.7,31.4,36.8
Hugo_Sanchez,3639,00:02:31.583,60.4,24.7,30.2,35.9
Hugo_Sanchez,3640,00:02:31.625,60.4,25.0,28.9,35.0
Hugo_Sanchez,3641,00:02:31.666,58.5,25.2,27.4,34.1
Hugo_Sanchez,3642,00:02:31.708,55.5,25.8,26.1,33.3
Hugo_Sanchez,3643,00:02:31.750,52.9,26.3,25.1,32.7
Hugo_Sanchez,3644,00:02:31.791,50.7,26.9,24.5,32.4
Hugo_Sanchez,3645,00:02:31.833,48.8,27.2,24.6,32.4
Hugo_Sanchez,3646,00:02:31.875,48.0,28.8,25.3,32.7
Hugo_Sanchez,3647,00:02:31.916,47.6,29.3,26.6,33.3
Hugo_Sanchez,3648,00:02:31.958,45.2,30.5,28.2,34.1
Hugo_Sanchez,3649,00:02:32.000,40.3,36.2,30.0,34.9
Hugo_Sanchez,3650,00:02:32.041,37.7,36.3,31.7,35.6
Hugo_Sanchez,3651,00:02:32.083,36.0,37.1,33.0,36.1
Hugo_Sanchez,3652,00:02:32.125,34.6,40.3,33.9,36.2
Hugo_Sanchez,3653,00:02:32.166,33.1,40.3,34.2,36.1
Hugo_Sanchez,3654,00:02:32.208,30.8,40.3,34.0,35.6
Hugo_Sanchez,3655,00:02:32.250,28.7,40.3,33.4,35.0
Hugo_Sanchez,3656,00:02:32.291,27.8,37.7,32.5,34.3
Hugo_Sanchez,3657,00:02:32.333,28.3,33.9,31.4,33.7
Hugo_Sanchez,3658,00:02:32.375,29.9,33.6,30.3,33.2
Hugo_Sanchez,3659,00:02:32.416,31.3,32.9,29.5,33.0
Hugo_Sanchez,3660,00:02:32.458,31.5,32.8,28.9,33.2
Hugo_Sanchez,3661,00:02:32.500,30.7,31.2,28.8,34.1
Hugo_Sanchez,3662,00:02:32.541,28.7,30.7,29.3,35.6
Hugo_Sanchez,3663,00:02:32.583,26.8,30.1,30.2,37.9
Hugo_Sanchez,3664,00:02:32.625,28.7,29.4,31.7,41.1
Hugo_Sanchez,3665,00:02:32.666,35.1,28.6,33.6,45.0
Hugo_Sanchez,3666,00:02:32.708,42.8,28.2,35.9,49.6
Hugo_Sanchez,3667,00:02:32.750,49.9,42.6,38.2,54.4
Hugo_Sanchez,3668,00:02:32.791,55.0,42.9,40.4,59.1
Hugo_Sanchez,3669,00:02:32.833,58.0,42.9,42.5,63.5
Hugo_Sanchez,3670,00:02:32.875,59.6,42.3,44.2,67.2
Hugo_Sanchez,3671,00:02:32.916,60.4,42.5,45.6,70.1
Hugo_Sanchez,3672,00:02:32.958,59.4,42.6,46.6,72.2
Hugo_Sanchez,3673,00:02:33.000,58.9,43.0,47.3,73.4
Hugo_Sanchez,3674,00:02:33.041,61.7,43.0,47.8,74.1
Hugo_Sanchez,3675,00:02:33.083,63.3,43.3,48.2,74.3
Hugo_Sanchez,3676,00:02:33.125,60.9,42.7,48.4,74.2
Hugo_Sanchez,3677,00:02:33.166,55.9,43.1,48.5,74.1
Hugo_Sanchez,3678,00:02:33.208,50.7,43.2,48.6,73.9
Hugo_Sanchez,3679,00:02:33.250,47.0,43.4,48.6,73.7
Hugo_Sanchez,3680,00:02:33.291,45.0,43.7,48.6,73.6
Hugo_Sanchez,3681,00:02:33.333,44.4,44.0,48.5,73.6
Hugo_Sanchez,3682,00:02:33.375,44.6,43.8,48.5,73.5
Hugo_Sanchez,3683,00:02:33.416,45.4,43.7,48.5,73.5
Hugo_Sanchez,3684,00:02:33.458,46.5,43.7,48.6,73.5
Hugo_Sanchez,3685,00:02:33.500,47.5,43.7,48.8,73.4
Hugo_Sanchez,3686,00:02:33.541,48.0,43.9,49.0,73.3
Hugo_Sanchez,3687,00:02:33.583,47.3,44.2,49.3,73.2
Hugo_Sanchez,3688,00:02:33.625,45.5,44.0,49.5,73.1
Hugo_Sanchez,3689,00:02:33.666,42.7,44.2,49.7,73.0
Hugo_Sanchez,3690,00:02:33.708,39.6,44.0,49.9,72.8
Hugo_Sanchez,3691,00:02:33.750,37.0,43.9,49.9,72.6
Hugo_Sanchez,3692,00:02:33.791,35.6,43.8,49.8,72.2
Hugo_Sanchez,3693,00:02:33.833,36.0,43.9,49.5,71.7
Hugo_Sanchez,3694,00:02:33.875,38.7,43.9,49.1,70.7
Hugo_Sanchez,3695,00:02:33.916,44.3,43.9,48.5,69.2
Hugo_Sanchez,3696,00:02:33.958,48.8,43.4,47.7,67.2
Hugo_Sanchez,3697,00:02:34.000,50.4,43.4,46.7,64.5
Hugo_Sanchez,3698,00:02:34.041,52.1,43.4,45.7,61.4
Hugo_Sanchez,3699,00:02:34.083,52.8,43.4,44.7,57.9
Hugo_Sanchez,3700,00:02:34.125,52.5,43.4,43.7,54.5
Hugo_Sanchez,3701,00:02:34.166,50.1,25.2,42.8,51.3
Hugo_Sanchez,3702,00:02:34.208,46.4,26.0,41.9,48.5
Hugo_Sanchez,3703,00:02:34.250,41.6,26.2,41.1,46.4
Hugo_Sanchez,3704,00:02:34.291,36.4,26.6,40.3,45.0
Hugo_Sanchez,3705,00:02:34.333,33.4,26.4,39.5,44.1
Hugo_Sanchez,3706,00:02:34.375,31.5,26.6,38.7,43.8
Hugo_Sanchez,3707,00:02:34.416,29.5,26.9,38.0,43.9
Hugo_Sanchez,3708,00:02:34.458,29.4,27.5,37.2,44.1
Hugo_Sanchez,3709,00:02:34.500,30.6,27.6,36.4,44.5
Hugo_Sanchez,3710,00:02:34.541,30.6,27.5,35.7,44.9
Hugo_Sanchez,3711,00:02:34.583,29.9,27.4,35.0,45.3
Hugo_Sanchez,3712,00:02:34.625,28.3,27.5,34.2,45.7
Hugo_Sanchez,3713,00:02:34.666,26.1,27.5,33.4,46.1
Hugo_Sanchez,3714,00:02:34.708,25.0,27.4,32.4,46.4
Hugo_Sanchez,3715,00:02:34.750,24.3,27.4,31.3,46.7
Hugo_Sanchez,3716,00:02:34.791,23.1,27.3,30.2,46.8
Hugo_Sanchez,3717,00:02:34.833,22.0,27.0,29.0,46.7
Hugo_Sanchez,3718,00:02:34.875,21.7,26.7,27.9,46.4
Hugo_Sanchez,3719,00:02:34.916,21.3,26.4,26.9,45.9
Hugo_Sanchez,3720,00:02:34.958,21.4,26.4,25.9,45.3
Hugo_Sanchez,3721,00:02:35.000,22.8,26.0,25.2,44.5
Hugo_Sanchez,3722,00:02:35.041,22.5,25.6,24.6,43.7
Hugo_Sanchez,3723,00:02:35.083,21.3,25.5,24.4,43.0
Hugo_Sanchez,3724,00:02:35.125,21.1,25.2,24.4,42.5
Hugo_Sanchez,3725,00:02:35.166,25.1,25.2,24.7,42.1
Hugo_Sanchez,3726,00:02:35.208,32.7,25.4,25.4,42.0
Hugo_Sanchez,3727,00:02:35.250,42.9,25.9,26.4,42.0
Hugo_Sanchez,3728,00:02:35.291,53.0,26.5,27.5,42.0
Hugo_Sanchez,3729,00:02:35.333,59.8,26.5,28.7,42.0
Hugo_Sanchez,3730,00:02:35.375,62.6,26.6,29.8,42.0
Hugo_Sanchez,3731,00:02:35.416,62.2,26.2,30.7,41.9
Hugo_Sanchez,3732,00:02:35.458,59.3,25.9,31.3,41.8
Hugo_Sanchez,3733,00:02:35.500,54.1,25.6,31.5,41.6
Hugo_Sanchez,3734,00:02:35.541,47.8,25.9,31.3,41.5
Hugo_Sanchez,3735,00:02:35.583,45.3,25.3,30.9,41.6
Hugo_Sanchez,3736,00:02:35.625,50.2,24.7,30.2,42.0
Hugo_Sanchez,3737,00:02:35.666,56.0,25.2,29.6,42.7
Hugo_Sanchez,3738,00:02:35.708,59.9,25.7,29.0,43.8
Hugo_Sanchez,3739,00:02:35.750,61.9,25.7,28.6,45.0
Hugo_Sanchez,3740,00:02:35.791,63.0,25.8,28.4,46.5
Hugo_Sanchez,3741,00:02:35.833,65.1,25.8,28.4,48.1
Hugo_Sanchez,3742,00:02:35.875,67.2,25.7,28.6,49.6
Hugo_Sanchez,3743,00:02:35.916,66.4,25.8,28.8,51.0
Hugo_Sanchez,3744,00:02:35.958,63.6,25.8,29.1,52.2
Hugo_Sanchez,3745,00:02:36.000,61.6,25.5,29.3,53.1
Hugo_Sanchez,3746,00:02:36.041,60.9,26.4,29.2,53.9
Hugo_Sanchez,3747,00:02:36.083,59.5,27.0,28.7,54.3
Hugo_Sanchez,3748,00:02:36.125,57.9,27.1,27.7,54.6
Hugo_Sanchez,3749,00:02:36.166,55.9,27.1,26.3,54.6
Hugo_Sanchez,3750,00:02:36.208,53.4,26.5,24.6,54.5
Hugo_Sanchez,3751,00:02:36.250,52.4,26.4,22.7,54.1
Hugo_Sanchez,3752,00:02:36.291,51.7,26.6,20.8,53.5
Hugo_Sanchez,3753,00:02:36.333,50.1,26.5,19.2,52.6
Hugo_Sanchez,3754,00:02:36.375,48.0,26.7,18.0,51.5
Hugo_Sanchez,3755,00:02:36.416,45.7,26.9,17.2,50.2
Hugo_Sanchez,3756,00:02:36.458,42.6,26.6,17.0,48.8
Hugo_Sanchez,3757,00:02:36.500,39.4,26.6,17.3,47.2
Hugo_Sanchez,3758,00:02:36.541,36.6,27.2,17.9,45.7
Hugo_Sanchez,3759,00:02:36.583,34.2,27.8,18.8,44.3
Hugo_Sanchez,3760,00:02:36.625,34.2,28.2,19.8,43.1
Hugo_Sanchez,3761,00:02:36.666,38.9,28.4,20.9,42.2
Hugo_Sanchez,3762,00:02:36.708,43.6,28.4,22.1,41.6
Hugo_Sanchez,3763,00:02:36.750,45.9,28.5,23.2,41.3
Hugo_Sanchez,3764,00:02:36.791,46.2,28.5,24.1,41.3
Hugo_Sanchez,3765,00:02:36.833,45.4,28.5,25.0,41.5
